3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
3e-07	1.01	2.25
