0.286731	-4.90113e-12	0.662709	0.3	0.1	0.5	0	-0.785398	-0	-2.18166	-0	1.39626	-0
0.286988	0.00209763	0.659185	0.3	0.1	0.5	0.000107	-0.787582	0.003469	-2.19182	0.004961	1.40132	0.003381
0.287564	0.00697253	0.651161	0.3	0.1	0.5	0.00041	-0.792482	0.011625	-2.21494	0.016648	1.41366	0.011069
0.288478	0.0157656	0.636689	0.3	0.1	0.5	0.001153	-0.801326	0.026705	-2.25679	0.038333	1.43868	0.024315
0.28962	0.0295238	0.613916	0.3	0.1	0.5	0.002826	-0.815218	0.05147	-2.32303	0.074071	1.48561	0.043276
0.290019	0.0354096	0.604111	0.3	0.1	0.5	0.003736	-0.821235	0.062602	-2.35181	0.090165	1.50906	0.050654
0.290407	0.0417433	0.593521	0.3	0.1	0.5	0.004848	-0.827831	0.07502	-2.3832	0.108138	1.53705	0.058039
0.29072	0.0472855	0.584221	0.3	0.1	0.5	0.005935	-0.833769	0.086322	-2.41114	0.124514	1.56427	0.063982
0.290922	0.0510032	0.577964	0.3	0.1	0.5	0.006726	-0.837885	0.094166	-2.4302	0.135895	1.5842	0.067669
0.291166	0.0555598	0.570278	0.3	0.1	0.5	0.007763	-0.843132	0.104113	-2.454	0.150351	1.61076	0.071825
0.291474	0.0612114	0.56072	0.3	0.1	0.5	0.009156	-0.850078	0.11705	-2.48439	0.169206	1.6476	0.076356
0.291773	0.0663541	0.552003	0.3	0.1	0.5	0.010529	-0.857017	0.129534	-2.51317	0.187479	1.68584	0.079777
0.291946	0.0691156	0.547317	0.3	0.1	0.5	0.01131	-0.861085	0.136583	-2.52922	0.197842	1.7087	0.08129
0.292272	0.0737821	0.539397	0.3	0.1	0.5	0.0127	-0.86873	0.149192	-2.55764	0.216487	1.7521	0.083224
0.292373	0.0751001	0.537162	0.3	0.1	0.5	0.01311	-0.871114	0.152945	-2.56603	0.222066	1.76568	0.083605
0.29255	0.0772766	0.533472	0.3	0.1	0.5	0.013804	-0.875333	0.15937	-2.58034	0.231658	1.78968	0.084045
0.292959	0.0816577	0.526068	0.3	0.1	0.5	0.015271	-0.88523	0.1734	-2.61139	0.252794	1.84561	0.084058
0.293284	0.0846523	0.521031	0.3	0.1	0.5	0.016336	-0.893568	0.184192	-2.63514	0.269251	1.89211	0.083159
0.293478	0.0862644	0.518333	0.3	0.1	0.5	0.016934	-0.898836	0.190601	-2.64917	0.279113	1.92121	0.082246
0.293755	0.0883807	0.514814	0.3	0.1	0.5	0.017752	-0.906921	0.19994	-2.66953	0.293601	1.96557	0.080408
0.293927	0.0896057	0.512791	0.3	0.1	0.5	0.018246	-0.912422	0.206023	-2.68269	0.303104	1.99566	0.078894
0.294159	0.0911902	0.510196	0.3	0.1	0.5	0.018915	-0.920806	0.215002	-2.70192	0.317208	2.0416	0.07622
0.294261	0.0918772	0.50908	0.3	0.1	0.5	0.019217	-0.925041	0.219454	-2.71133	0.324225	2.06497	0.074712
0.294458	0.0932352	0.506893	0.3	0.1	0.5	0.019845	-0.934964	0.229834	-2.73285	0.340607	2.12058	0.070774
0.29456	0.0940171	0.505648	0.3	0.1	0.5	0.020229	-0.942013	0.237324	-2.7479	0.352401	2.1613	0.067615
0.294616	0.0945423	0.504818	0.3	0.1	0.5	0.020497	-0.947576	0.243411	-2.75978	0.361944	2.19451	0.064889
0.294655	0.0951809	0.503815	0.3	0.1	0.5	0.020832	-0.955696	0.252778	-2.77732	0.37651	2.24543	0.060478
0.294646	0.0955549	0.503229	0.3	0.1	0.5	0.021025	-0.961531	0.260045	-2.79027	0.38768	2.28449	0.056925
0.294583	0.0959324	0.502635	0.3	0.1	0.5	0.021195	-0.96883	0.270138	-2.80722	0.402966	2.33772	0.051875
0.294498	0.0961362	0.502308	0.3	0.1	0.5	0.021243	-0.973841	0.278059	-2.81967	0.414754	2.37845	0.04787
0.294352	0.0963081	0.502021	0.3	0.1	0.5	0.021187	-0.979295	0.288203	-2.83451	0.429555	2.42907	0.042745
0.294182	0.0964016	0.501847	0.3	0.1	0.5	0.021002	-0.983502	0.297893	-2.84758	0.443378	2.47574	0.0379
0.294001	0.0964448	0.501748	0.3	0.1	0.5	0.0207	-0.98659	0.307009	-2.85891	0.456094	2.51811	0.033421
0.29375	0.0964558	0.501683	0.3	0.1	0.5	0.020118	-0.98937	0.318652	-2.87213	0.471931	2.57011	0.027848
