0.286731	-4.90113e-12	0.662709	0.300026	0.2	0.5	0	-0.785398	-0	-2.18166	-0	1.39626	-0
0.286893	0.00275084	0.660276	0.303159	0.19995	0.5	0.000137	-0.786985	0.004545	-2.18874	0.006497	1.39984	0.004442
0.287324	0.00926671	0.654844	0.306316	0.1998	0.5	0.000512	-0.790175	0.015392	-2.20432	0.022027	1.40838	0.014811
0.288017	0.019418	0.646453	0.311612	0.199324	0.5	0.001228	-0.794746	0.032542	-2.22824	0.046607	1.42329	0.03052
0.288983	0.0327026	0.635477	0.315681	0.198763	0.5	0.002402	-0.800053	0.055505	-2.25925	0.079501	1.44613	0.050196
0.290244	0.0484681	0.622411	0.319363	0.198107	0.5	0.004123	-0.805307	0.083651	-2.29573	0.11966	1.47845	0.072107
0.291373	0.0612003	0.611811	0.322517	0.197432	0.5	0.005751	-0.808673	0.107217	-2.32499	0.153058	1.50905	0.088528
0.292739	0.074948	0.600302	0.325677	0.196647	0.5	0.007719	-0.811343	0.133657	-2.35644	0.1902	1.54715	0.104825
0.29413	0.0871113	0.590061	0.329697	0.195489	0.5	0.009605	-0.812764	0.158069	-2.38419	0.224126	1.58593	0.117844
0.295532	0.0976181	0.581155	0.332837	0.194455	0.5	0.011306	-0.813168	0.180077	-2.40821	0.254367	1.62401	0.127887
0.297238	0.108443	0.571905	0.335115	0.193632	0.5	0.013078	-0.812657	0.203828	-2.4331	0.286602	1.6686	0.136906
0.299465	0.120138	0.561815	0.338661	0.192224	0.5	0.014937	-0.810878	0.231004	-2.46031	0.322949	1.72424	0.144887
0.301138	0.1275	0.555402	0.34083	0.191285	0.5	0.016019	-0.808974	0.24912	-2.47774	0.346847	1.76425	0.148799
0.302711	0.13353	0.550103	0.344646	0.18948	0.5	0.016809	-0.806874	0.264687	-2.49228	0.367165	1.80062	0.151246
0.304592	0.139728	0.544595	0.34887	0.187245	0.5	0.017471	-0.804067	0.281547	-2.50761	0.388929	1.84236	0.152903
0.306382	0.144711	0.540098	0.353139	0.184713	0.5	0.017828	-0.801175	0.295919	-2.52036	0.40726	1.88021	0.153451
0.307083	0.146452	0.538505	0.355387	0.18326	0.5	0.0179	-0.799995	0.301155	-2.52494	0.413885	1.89457	0.153444
0.31388	0.158706	0.526756	0.361698	0.178698	0.5	0.016974	-0.787658	0.343008	-2.56048	0.465593	2.02272	0.149096
0.319399	0.164758	0.520287	0.364928	0.176055	0.5	0.014519	-0.776714	0.36986	-2.58224	0.497485	2.1186	0.142081
0.322949	0.167541	0.516976	0.366641	0.174559	0.5	0.012241	-0.769226	0.385466	-2.5944	0.515534	2.17897	0.136504
0.32677	0.16979	0.513971	0.369247	0.172145	0.5	0.009168	-0.760709	0.401368	-2.60631	0.533518	2.24366	0.129752
0.331676	0.171693	0.510822	0.372902	0.168449	0.5	0.004211	-0.748975	0.420789	-2.62003	0.554812	2.32659	0.120146
