0.286731	-4.90113e-12	0.662709	0.3	0.1	0.5	0	-0.785398	-0	-2.18166	-0	1.39626	-0
0.286908	0.00135698	0.6605	0.3	0.1	0.5	6.7e-05	-0.786223	0.002241	-2.18742	0.003204	1.39806	0.002194
0.287261	0.00419311	0.655878	0.3	0.1	0.5	0.000225	-0.7879	0.006954	-2.19942	0.009948	1.40191	0.006731
0.287723	0.00817089	0.649383	0.3	0.1	0.5	0.000485	-0.790139	0.013634	-2.21619	0.019524	1.40758	0.012984
0.288128	0.0119631	0.643178	0.3	0.1	0.5	0.000776	-0.792149	0.020083	-2.23212	0.02878	1.41329	0.018824
0.288334	0.0140102	0.639823	0.3	0.1	0.5	0.000951	-0.79318	0.023599	-2.24069	0.033828	1.41651	0.021926
0.289222	0.024033	0.623346	0.3	0.1	0.5	0.001983	-0.797662	0.041198	-2.28236	0.059088	1.43369	0.036583
0.289358	0.0257816	0.620463	0.3	0.1	0.5	0.002193	-0.798343	0.044339	-2.28958	0.063589	1.43695	0.039048
0.290045	0.0357564	0.603963	0.3	0.1	0.5	0.003562	-0.801605	0.062702	-2.33052	0.08984	1.45717	0.052557
0.290387	0.0415129	0.594404	0.3	0.1	0.5	0.004484	-0.802965	0.073677	-2.35392	0.105447	1.47023	0.059904
0.290664	0.0465277	0.586059	0.3	0.1	0.5	0.005366	-0.803806	0.083486	-2.37416	0.119332	1.48252	0.066022
0.291029	0.0534048	0.574589	0.3	0.1	0.5	0.006689	-0.804389	0.097349	-2.40168	0.13883	1.50089	0.073962
0.291243	0.0573874	0.567939	0.3	0.1	0.5	0.007514	-0.804398	0.105611	-2.41746	0.150372	1.5124	0.078309
0.29148	0.0616176	0.560871	0.3	0.1	0.5	0.008435	-0.804117	0.114588	-2.43411	0.162843	1.5254	0.082717
0.291775	0.066414	0.552859	0.3	0.1	0.5	0.009532	-0.803406	0.125033	-2.4528	0.177251	1.54117	0.08744
0.291998	0.0696395	0.547476	0.3	0.1	0.5	0.010297	-0.80267	0.132226	-2.46524	0.187108	1.55246	0.090447
0.292351	0.0740694	0.540098	0.3	0.1	0.5	0.01138	-0.801285	0.142338	-2.48215	0.200863	1.56893	0.094343
0.292664	0.0773952	0.534577	0.3	0.1	0.5	0.012211	-0.799933	0.150117	-2.49467	0.211361	1.58212	0.097086
0.292995	0.0804027	0.529604	0.3	0.1	0.5	0.012972	-0.798452	0.157296	-2.50585	0.220979	1.59471	0.099425
0.293342	0.0831089	0.525153	0.3	0.1	0.5	0.01366	-0.796887	0.163877	-2.51577	0.229733	1.60664	0.101412
0.293667	0.0853007	0.521569	0.3	0.1	0.5	0.014215	-0.795441	0.169295	-2.5237	0.236892	1.61677	0.102938
0.294076	0.0876878	0.517695	0.3	0.1	0.5	0.014814	-0.793662	0.175286	-2.5322	0.244754	1.62833	0.10451
0.294456	0.0895991	0.514621	0.3	0.1	0.5	0.015283	-0.792064	0.180154	-2.53888	0.251095	1.63804	0.105702
0.294839	0.0912847	0.511938	0.3	0.1	0.5	0.015687	-0.79051	0.184499	-2.54467	0.256716	1.64698	0.106701
0.295222	0.0927633	0.509611	0.3	0.1	0.5	0.016029	-0.789018	0.188352	-2.54966	0.261667	1.65516	0.107536
0.2956	0.0940534	0.507606	0.3	0.1	0.5	0.016315	-0.787602	0.191745	-2.55392	0.265999	1.66261	0.108232
