0.286731	-4.90113e-12	0.662709	0.300057	0.2	0.5	0	-0.785398	-0	-2.18166	-0	1.39626	-0
0.286757	0.000754111	0.662147	0.304358	0.199905	0.5	3.6e-05	-0.786367	0.001244	-2.18398	0.001778	1.39862	0.001221
0.286779	0.00133288	0.661714	0.306302	0.199801	0.5	6.5e-05	-0.787097	0.0022	-2.18575	0.003143	1.40041	0.002155
0.286854	0.00314916	0.660353	0.30943	0.199554	0.5	0.00016	-0.78933	0.005207	-2.19125	0.007439	1.406	0.00507
0.286954	0.0054193	0.658646	0.312553	0.199209	0.5	0.000288	-0.79204	0.008981	-2.19807	0.012831	1.41294	0.008678
0.287073	0.00793743	0.656744	0.315663	0.198766	0.5	0.000442	-0.794965	0.013188	-2.20557	0.018842	1.42064	0.012635
0.287233	0.0112311	0.654246	0.318761	0.198224	0.5	0.000663	-0.79869	0.018725	-2.21532	0.026751	1.43073	0.017738
0.287442	0.0154161	0.651055	0.321836	0.197587	0.5	0.000975	-0.803283	0.02582	-2.22762	0.036878	1.44364	0.024103
0.287657	0.0196901	0.647776	0.324976	0.196831	0.5	0.001328	-0.807835	0.033139	-2.24009	0.047316	1.45695	0.030465
0.287894	0.0243728	0.64416	0.327917	0.196024	0.5	0.001757	-0.812676	0.041247	-2.25369	0.058865	1.47173	0.037272
0.28815	0.0294227	0.640232	0.33092	0.1951	0.5	0.002265	-0.817741	0.050105	-2.26828	0.07146	1.48794	0.044419
0.288364	0.0337007	0.636881	0.333888	0.194083	0.5	0.002734	-0.821913	0.057707	-2.2806	0.082248	1.50192	0.050314
0.288698	0.0404653	0.631537	0.336831	0.19297	0.5	0.003544	-0.828299	0.069927	-2.30001	0.099544	1.52451	0.059328
0.288898	0.0445792	0.628259	0.339802	0.191738	0.5	0.004078	-0.832061	0.077487	-2.31178	0.110211	1.53859	0.064621
0.289275	0.0524931	0.621889	0.342595	0.190475	0.5	0.005191	-0.839044	0.092328	-2.3344	0.131077	1.56643	0.07439
0.289566	0.0587759	0.616771	0.345772	0.188909	0.5	0.006153	-0.844354	0.104416	-2.35232	0.147988	1.58931	0.081745
0.289825	0.0645384	0.612026	0.348209	0.187612	0.5	0.007096	-0.849042	0.115764	-2.36877	0.163793	1.61095	0.088165
0.290139	0.0716761	0.606075	0.350924	0.186062	0.5	0.00834	-0.854602	0.130203	-2.38915	0.183797	1.63873	0.095668
0.290419	0.0782167	0.600546	0.353597	0.184424	0.5	0.009552	-0.859449	0.143843	-2.40787	0.202583	1.66521	0.102085
0.290694	0.0847681	0.594931	0.356227	0.182695	0.5	0.010832	-0.864058	0.157942	-2.42668	0.221881	1.6928	0.108049
0.290938	0.0906437	0.589822	0.358836	0.18086	0.5	0.012031	-0.86797	0.170999	-2.44361	0.239642	1.71856	0.11298
0.291019	0.092593	0.588111	0.361298	0.17901	0.5	0.012439	-0.869219	0.175424	-2.44924	0.245637	1.72733	0.114525
0.291503	0.104127	0.577804	0.363759	0.177037	0.5	0.014945	-0.876073	0.202676	-2.48281	0.282278	1.78185	0.122664
0.291637	0.107268	0.574939	0.366145	0.174999	0.5	0.01565	-0.877768	0.210448	-2.49202	0.292639	1.79754	0.124566
0.292045	0.116466	0.566384	0.36847	0.172882	0.5	0.017752	-0.882256	0.234223	-2.51927	0.324089	1.84591	0.129279
0.292322	0.122381	0.560741	0.370723	0.170698	0.5	0.019118	-0.884722	0.250417	-2.53702	0.345299	1.87915	0.131575
0.29258	0.127532	0.555723	0.37292	0.16843	0.5	0.020299	-0.886561	0.265195	-2.55265	0.364502	1.90968	0.133054
0.292907	0.133582	0.54969	0.375023	0.166117	0.5	0.021655	-0.888302	0.28348	-2.57127	0.388059	1.94769	0.134105
0.293221	0.138827	0.54432	0.377062	0.163729	0.5	0.022776	-0.889386	0.300276	-2.58767	0.409498	1.98285	0.134345
0.293553	0.143813	0.539076	0.379028	0.161274	0.5	0.023764	-0.889985	0.317197	-2.60353	0.430902	2.01849	0.13392
0.293982	0.149432	0.532971	0.381289	0.158242	0.5	0.024733	-0.890058	0.337614	-2.62181	0.456459	2.06178	0.132564
0.294289	0.152951	0.529026	0.382718	0.156194	0.5	0.025226	-0.889713	0.351263	-2.63351	0.473377	2.0909	0.131172
0.294698	0.157084	0.524245	0.384443	0.153567	0.5	0.025643	-0.888841	0.368326	-2.64756	0.494331	2.12749	0.128912
0.295139	0.160916	0.519644	0.386084	0.150888	0.5	0.025813	-0.887486	0.385351	-2.66095	0.515013	2.16421	0.126111
0.295615	0.164442	0.515233	0.387639	0.14816	0.5	0.025707	-0.885658	0.402293	-2.67368	0.535361	2.20097	0.12281
0.295918	0.166409	0.51268	0.389109	0.145382	0.5	0.0255	-0.88434	0.412399	-2.68098	0.547384	2.22301	0.12061
