-1.39626	0	-2.18166	-1.39626	0	-2.18166
-1.39626	-0	-2.18166	-1.38143	0	-2.18166
-1.39624	-0	-2.18166	-1.36659	0	-2.18166
-1.39619	0	-2.18166	-1.35176	0	-2.18166
-1.39607	0	-2.18166	-1.33692	0	-2.18166
-1.39588	0	-2.18166	-1.32209	0	-2.18166
-1.39559	0	-2.18166	-1.30725	0	-2.18166
-1.39519	-0	-2.18166	-1.29242	0	-2.18166
-1.39435	-0	-2.18166	-1.27758	0	-2.18166
-1.394	-0	-2.18166	-1.26275	0	-2.18166
-1.3932	-0	-2.18166	-1.24791	0	-2.18166
-1.39224	-0	-2.18166	-1.23307	0	-2.18166
-1.39112	-0	-2.18166	-1.21824	0	-2.18166
-1.38909	-0	-2.18166	-1.2034	0	-2.18166
-1.38752	-0	-2.18166	-1.18857	0	-2.18166
-1.38666	-0	-2.18166	-1.17373	0	-2.18166
-1.38479	-0	-2.18166	-1.1589	0	-2.18166
-1.38272	-0	-2.18166	-1.14406	0	-2.18166
-1.38045	-0	-2.18166	-1.12923	0	-2.18166
-1.37797	-0	-2.18167	-1.11439	0	-2.18166
-1.37527	-0	-2.18167	-1.09956	0	-2.18166
-1.37236	-0	-2.18167	-1.08472	0	-2.18166
-1.36923	-0	-2.18167	-1.06989	0	-2.18166
-1.36588	-0	-2.18167	-1.05505	0	-2.18166
-1.36231	-0	-2.18167	-1.04022	0	-2.18166
-1.35852	-0	-2.18168	-1.02538	0	-2.18166
-1.35451	-0	-2.18168	-1.01055	0	-2.18166
-1.35029	-1e-06	-2.18168	-0.99571	0	-2.18166
-1.34584	-1e-06	-2.18169	-0.980875	0	-2.18166
-1.34117	-1e-06	-2.18169	-0.966039	0	-2.18166
-1.33376	-1e-06	-2.1817	-0.951204	0	-2.18166
-1.33118	-1e-06	-2.1817	-0.936369	0	-2.18166
-1.32313	-2e-06	-2.18171	-0.921534	0	-2.18166
-1.32034	-2e-06	-2.18171	-0.906698	0	-2.18166
-1.31461	-3e-06	-2.18172	-0.891863	0	-2.18166
-1.30867	-3e-06	-2.18173	-0.877028	0	-2.18166
-1.29938	-4e-06	-2.18174	-0.862192	0	-2.18166
-1.29293	-5e-06	-2.18175	-0.847357	0	-2.18166
-1.28964	-5e-06	-2.18176	-0.832522	0	-2.18166
-1.27945	-7e-06	-2.18177	-0.817686	0	-2.18166
-1.27595	-7e-06	-2.18178	-0.802851	0	-2.18166
-1.26519	-9e-06	-2.1818	-0.788016	0	-2.18166
-1.2615	-1e-05	-2.18181	-0.773181	0	-2.18166
-1.254	-1.1e-05	-2.18182	-0.758345	0	-2.18166
-1.2463	-1.3e-05	-2.18183	-0.74351	0	-2.18166
-1.23843	-1.4e-05	-2.18185	-0.728675	0	-2.18166
-1.23038	-1.6e-05	-2.18187	-0.713839	0	-2.18166
-1.22216	-1.8e-05	-2.18189	-0.699004	0	-2.18166
-1.21376	-2.1e-05	-2.1819	-0.684169	0	-2.18166
-1.2052	-2.3e-05	-2.18193	-0.669333	0	-2.18166
-1.19646	-2.6e-05	-2.18194	-0.654498	0	-2.18166
-1.18307	-3.1e-05	-2.18198	-0.639663	0	-2.18166
-1.17395	-3.4e-05	-2.182	-0.624828	0	-2.18166
-1.16469	-3.7e-05	-2.18202	-0.609992	0	-2.18166
-1.15529	-4.1e-05	-2.18205	-0.595157	0	-2.18166
-1.15053	-4.3e-05	-2.18206	-0.580322	0	-2.18166
-1.1409	-4.7e-05	-2.18209	-0.565486	0	-2.18166
-1.13113	-5.2e-05	-2.18212	-0.550651	0	-2.18166
-1.12122	-5.7e-05	-2.18214	-0.535816	0	-2.18166
-1.1061	-6.4e-05	-2.18219	-0.52098	0	-2.18166
-1.10099	-6.7e-05	-2.1822	-0.506145	0	-2.18166
-1.09068	-7.2e-05	-2.18223	-0.49131	0	-2.18166
-1.08024	-7.8e-05	-2.18227	-0.476475	0	-2.18166
-1.06967	-8.4e-05	-2.1823	-0.461639	0	-2.18166
-1.05899	-9.1e-05	-2.18233	-0.446804	0	-2.18166
-1.04818	-9.7e-05	-2.18237	-0.431969	0	-2.18166
-1.03726	-0.000104	-2.1824	-0.417133	0	-2.18166
-1.02621	-0.000112	-2.18244	-0.402298	0	-2.18166
-1.01506	-0.000119	-2.18247	-0.387463	0	-2.18166
-1.0038	-0.000127	-2.18251	-0.372628	0	-2.18166
-0.992432	-0.000135	-2.18255	-0.357792	0	-2.18166
-0.980965	-0.000144	-2.18259	-0.342957	0	-2.18166
-0.963582	-0.000157	-2.18265	-0.328122	0	-2.18166
-0.95774	-0.000161	-2.18267	-0.313286	0	-2.18166
-0.945985	-0.00017	-2.18271	-0.298451	0	-2.18166
-0.934138	-0.00018	-2.18275	-0.283616	0	-2.18166
-0.922204	-0.000189	-2.18279	-0.26878	0	-2.18166
-0.904145	-0.000204	-2.18285	-0.253945	0	-2.18166
-0.885915	-0.00022	-2.18292	-0.23911	0	-2.18166
-0.879805	-0.000225	-2.18294	-0.224275	0	-2.18166
-0.867531	-0.000236	-2.18298	-0.209439	0	-2.18166
-0.861365	-0.000241	-2.18301	-0.194604	0	-2.18166
-0.842756	-0.000257	-2.18307	-0.179769	0	-2.18166
-0.836516	-0.000263	-2.1831	-0.164933	0	-2.18166
-0.81769	-0.00028	-2.18316	-0.150098	0	-2.18166
-0.805057	-0.000291	-2.18321	-0.135263	0	-2.18166
-0.792361	-0.000303	-2.18325	-0.120427	0	-2.18166
-0.773211	-0.00032	-2.18332	-0.105592	0	-2.18166
-0.760388	-0.000332	-2.18337	-0.0907569	0	-2.18166
-0.747522	-0.000344	-2.18342	-0.0759216	0	-2.18166
-0.734609	-0.000356	-2.18346	-0.0610863	0	-2.18166
-0.715157	-0.000374	-2.18353	-0.046251	0	-2.18166
-0.708653	-0.00038	-2.18356	-0.0314157	0	-2.18166
-0.689076	-0.000398	-2.18363	-0.0165804	0	-2.18166
-0.675973	-0.00041	-2.18367	-0.00174512	0	-2.18166
-0.66284	-0.000422	-2.18372	0.0130902	0	-2.18166
-0.649676	-0.000434	-2.18377	0.0279255	0	-2.18166
-0.636479	-0.000446	-2.18381	0.0427608	0	-2.18166
-0.623249	-0.000458	-2.18386	0.0575961	0	-2.18166
-0.609983	-0.00047	-2.1839	0.0724314	0	-2.18166
-0.596676	-0.000481	-2.18395	0.0872667	0	-2.18166
-0.590009	-0.000487	-2.18397	0.102102	0	-2.18166
-0.576641	-0.000498	-2.18402	0.116937	0	-2.18166
-0.56994	-0.000504	-2.18404	0.131773	0	-2.18166
-0.549768	-0.000521	-2.18411	0.146608	0	-2.18166
-0.529503	-0.000538	-2.18417	0.161443	0	-2.18166
-0.522732	-0.000543	-2.1842	0.176278	0	-2.18166
-0.509166	-0.000554	-2.18424	0.191114	0	-2.18166
-0.49557	-0.000564	-2.18428	0.205949	0	-2.18166
-0.481937	-0.000575	-2.18433	0.220784	0	-2.18166
-0.475107	-0.00058	-2.18435	0.23562	0	-2.18166
-0.461413	-0.00059	-2.18439	0.250455	0	-2.18166
-0.447676	-0.0006	-2.18444	0.26529	0	-2.18166
-0.44079	-0.000605	-2.18446	0.280126	0	-2.18166
-0.420065	-0.000619	-2.18452	0.294961	0	-2.18166
-0.413135	-0.000624	-2.18454	0.309796	0	-2.18166
-0.399243	-0.000633	-2.18458	0.324631	0	-2.18166
-0.385307	-0.000642	-2.18463	0.339467	0	-2.18166
-0.371328	-0.000651	-2.18467	0.354302	0	-2.18166
-0.35731	-0.00066	-2.18471	0.369137	0	-2.18166
-0.343252	-0.000668	-2.18475	0.383973	0	-2.18166
-0.322097	-0.00068	-2.18481	0.398808	0	-2.18166
-0.315029	-0.000684	-2.18483	0.413643	0	-2.18166
-0.300867	-0.000692	-2.18487	0.428478	0	-2.18166
-0.286675	-0.000699	-2.18491	0.443314	0	-2.18166
-0.272453	-0.000707	-2.18495	0.458149	0	-2.18166
-0.251068	-0.000717	-2.18501	0.472984	0	-2.18166
-0.236784	-0.000724	-2.18505	0.48782	0	-2.18166
-0.229635	-0.000727	-2.18507	0.502655	0	-2.18166
-0.208154	-0.000737	-2.18513	0.51749	0	-2.18166
-0.200982	-0.00074	-2.18515	0.532326	0	-2.18166
-0.186621	-0.000746	-2.18518	0.547161	0	-2.18166
-0.172237	-0.000752	-2.18522	0.561996	0	-2.18166
-0.157832	-0.000757	-2.18526	0.576831	0	-2.18166
-0.136186	-0.000765	-2.18532	0.591667	0	-2.18166
-0.121737	-0.00077	-2.18535	0.606502	0	-2.18166
-0.107276	-0.000775	-2.18539	0.621337	0	-2.18166
-0.092801	-0.000779	-2.18542	0.636173	0	-2.18166
-0.078312	-0.000784	-2.18546	0.651008	0	-2.18166
-0.071062	-0.000786	-2.18548	0.665843	0	-2.18166
-0.042024	-0.000793	-2.18555	0.680679	0	-2.18166
-0.027492	-0.000797	-2.18558	0.695514	0	-2.18166
-0.012965	-0.0008	-2.18561	0.710349	0	-2.18166
-0.005702	-0.000802	-2.18563	0.725184	0	-2.18166
0.008826	-0.000804	-2.18566	0.74002	0	-2.18166
0.023358	-0.000807	-2.18569	0.754855	0	-2.18166
0.037897	-0.00081	-2.18573	0.76969	0	-2.18166
0.059717	-0.000813	-2.18577	0.784526	0	-2.18166
0.066992	-0.000814	-2.18579	0.799361	0	-2.18166
0.081544	-0.000815	-2.18582	0.814196	0	-2.18166
0.096104	-0.000817	-2.18585	0.829031	0	-2.18166
0.110672	-0.000818	-2.18588	0.843867	0	-2.18166
0.11796	-0.000818	-2.18589	0.858702	0	-2.18166
0.132548	-0.000819	-2.18592	0.873537	0	-2.18166
0.154457	-0.00082	-2.18597	0.888373	0	-2.18166
0.161768	-0.00082	-2.18598	0.903208	0	-2.18166
0.1764	-0.00082	-2.18601	0.918043	0	-2.18166
0.191045	-0.00082	-2.18603	0.932879	0	-2.18166
0.213038	-0.000819	-2.18608	0.947714	0	-2.18166
0.227712	-0.000819	-2.1861	0.962549	0	-2.18166
0.242385	-0.000818	-2.18613	0.977384	0	-2.18166
0.264393	-0.000816	-2.18616	0.99222	0	-2.18166
0.279058	-0.000814	-2.18619	1.00706	0	-2.18166
0.293714	-0.000813	-2.18621	1.02189	0	-2.18166
0.308362	-0.000811	-2.18624	1.03673	0	-2.18166
0.323003	-0.000809	-2.18626	1.05156	0	-2.18166
0.337637	-0.000806	-2.18628	1.0664	0	-2.18166
0.352267	-0.000804	-2.18631	1.08123	0	-2.18166
0.366894	-0.000801	-2.18633	1.09607	0	-2.18166
0.381518	-0.000798	-2.18635	1.1109	0	-2.18166
0.396138	-0.000795	-2.18637	1.12574	0	-2.18166
0.410756	-0.000792	-2.18639	1.14057	0	-2.18166
0.425377	-0.000789	-2.18641	1.15541	0	-2.18166
0.447305	-0.000783	-2.18644	1.17024	0	-2.18166
0.461918	-0.000779	-2.18646	1.18508	0	-2.18166
0.476524	-0.000775	-2.18648	1.19991	0	-2.18166
0.483824	-0.000773	-2.18649	1.21475	0	-2.18166
0.498425	-0.000769	-2.1865	1.22958	0	-2.18166
0.513028	-0.000764	-2.18652	1.24442	0	-2.18166
0.527638	-0.000759	-2.18654	1.25926	0	-2.18166
0.542254	-0.000754	-2.18655	1.27409	0	-2.18166
0.549564	-0.000752	-2.18656	1.28893	0	-2.18166
0.571508	-0.000744	-2.18659	1.30376	0	-2.18166
0.578827	-0.000742	-2.18659	1.3186	0	-2.18166
0.593476	-0.000736	-2.18661	1.33343	0	-2.18166
0.608139	-0.000731	-2.18662	1.34827	0	-2.18166
0.644847	-0.000716	-2.18666	1.3631	0	-2.18166
0.659517	-0.000711	-2.18667	1.37794	0	-2.18166
0.674167	-0.000705	-2.18669	1.39277	0	-2.18166
0.696101	-0.000695	-2.18671	1.40761	0	-2.18166
0.717986	-0.000686	-2.18673	1.42244	0	-2.18166
0.725266	-0.000683	-2.18673	1.43728	0	-2.18166
0.739806	-0.000676	-2.18674	1.45211	0	-2.18166
0.754318	-0.00067	-2.18675	1.46695	0	-2.18166
0.76881	-0.000663	-2.18676	1.48178	0	-2.18166
0.790514	-0.000653	-2.18678	1.49662	0	-2.18166
0.804956	-0.000646	-2.18679	1.51146	0	-2.18166
0.819375	-0.000639	-2.1868	1.52629	0	-2.18166
0.840237	-0.000629	-2.18681	1.54113	0	-2.18166
0.847418	-0.000626	-2.18682	1.55596	0	-2.18166
0.861767	-0.000618	-2.18682	1.5708	0	-2.18166
0.8761	-0.000611	-2.18683	1.5708	0	-2.18166
0.890405	-0.000604	-2.18684	1.5708	0	-2.18166
0.90466	-0.000596	-2.18685	1.5708	0	-2.18166
0.918847	-0.000589	-2.18685	1.5708	0	-2.18166
0.93295	-0.000581	-2.18686	1.5708	0	-2.18166
0.953912	-0.00057	-2.18686	1.5708	0	-2.18166
0.967739	-0.000562	-2.18687	1.5708	0	-2.18166
0.981432	-0.000554	-2.18687	1.5708	0	-2.18166
0.988225	-0.00055	-2.18687	1.5708	0	-2.18166
1.0017	-0.000542	-2.18687	1.5708	0	-2.18166
1.01501	-0.000533	-2.18687	1.5708	0	-2.18166
1.02816	-0.000525	-2.18687	1.5708	0	-2.18166
1.04113	-0.000516	-2.18687	1.5708	0	-2.18166
1.05393	-0.000507	-2.18687	1.5708	0	-2.18166
1.06653	-0.000498	-2.18686	1.5708	0	-2.18166
1.07894	-0.000489	-2.18685	1.5708	0	-2.18166
1.09116	-0.000479	-2.18684	1.5708	0	-2.18166
1.09719	-0.000474	-2.18684	1.5708	0	-2.18166
1.11498	-0.000459	-2.18682	1.5708	0	-2.18166
1.12658	-0.000449	-2.18681	1.5708	0	-2.18166
1.13231	-0.000443	-2.1868	1.5708	0	-2.18166
1.14916	-0.000427	-2.18678	1.5708	0	-2.18166
1.15468	-0.000422	-2.18677	1.5708	0	-2.18166
1.16554	-0.00041	-2.18675	1.5708	0	-2.18166
1.18145	-0.000393	-2.18671	1.5708	0	-2.18166
1.19178	-0.000381	-2.18669	1.5708	0	-2.18166
1.20191	-0.000368	-2.18666	1.5708	0	-2.18166
1.21182	-0.000356	-2.18663	1.5708	0	-2.18166
1.22152	-0.000343	-2.1866	1.5708	0	-2.18166
1.22629	-0.000336	-2.18659	1.5708	0	-2.18166
1.23568	-0.000323	-2.18656	1.5708	0	-2.18166
1.24938	-0.000303	-2.1865	1.5708	0	-2.18166
1.25825	-0.000289	-2.18647	1.5708	0	-2.18166
1.26692	-0.000275	-2.18643	1.5708	0	-2.18166
1.27119	-0.000268	-2.18641	1.5708	0	-2.18166
1.27956	-0.000254	-2.18637	1.5708	0	-2.18166
1.28773	-0.00024	-2.18633	1.5708	0	-2.18166
1.29572	-0.000225	-2.18628	1.5708	0	-2.18166
1.30351	-0.000211	-2.18624	1.5708	0	-2.18166
1.31484	-0.000189	-2.18617	1.5708	0	-2.18166
1.32217	-0.000174	-2.18612	1.5708	0	-2.18166
1.32931	-0.00016	-2.18607	1.5708	0	-2.18166
1.33627	-0.000145	-2.18602	1.5708	0	-2.18166
1.34306	-0.000131	-2.18597	1.5708	0	-2.18166
1.34968	-0.000116	-2.18592	1.5708	0	-2.18166
1.35613	-0.000102	-2.18586	1.5708	0	-2.18166
1.35929	-9.5e-05	-2.18584	1.5708	0	-2.18166
1.36852	-7.4e-05	-2.18575	1.5708	0	-2.18166
1.37152	-6.7e-05	-2.18573	1.5708	0	-2.18166
1.3774	-5.3e-05	-2.18567	1.5708	0	-2.18166
1.38028	-4.6e-05	-2.18564	1.5708	0	-2.18166
1.38312	-4e-05	-2.18561	1.5708	0	-2.18166
1.39412	-1.3e-05	-2.1855	1.5708	0	-2.18166
1.39939	-0	-2.18544	1.5708	0	-2.18166
1.40198	6e-06	-2.18541	1.5708	0	-2.18166
1.40704	1.9e-05	-2.18536	1.5708	0	-2.18166
1.40952	2.5e-05	-2.18533	1.5708	0	-2.18166
1.41437	3.7e-05	-2.18527	1.5708	0	-2.18166
1.41675	4.3e-05	-2.18524	1.5708	0	-2.18166
1.42141	5.5e-05	-2.18518	1.5708	0	-2.18166
1.42594	6.6e-05	-2.18512	1.5708	0	-2.18166
1.43034	7.7e-05	-2.18506	1.5708	0	-2.18166
1.4325	8.2e-05	-2.18503	1.5708	0	-2.18166
1.43671	9.2e-05	-2.18498	1.5708	0	-2.18166
1.44081	0.000103	-2.18492	1.5708	0	-2.18166
1.4448	0.000112	-2.18486	1.5708	0	-2.18166
1.44867	0.000122	-2.1848	1.5708	0	-2.18166
1.45243	0.000131	-2.18474	1.5708	0	-2.18166
1.45608	0.000139	-2.18468	1.5708	0	-2.18166
1.45963	0.000147	-2.18463	1.5708	0	-2.18166
1.46307	0.000155	-2.18457	1.5708	0	-2.18166
1.46642	0.000163	-2.18451	1.5708	0	-2.18166
1.46966	0.00017	-2.18446	1.5708	0	-2.18166
1.47282	0.000176	-2.1844	1.5708	0	-2.18166
1.47588	0.000183	-2.18435	1.5708	0	-2.18166
1.47885	0.000189	-2.18429	1.5708	0	-2.18166
1.4803	0.000192	-2.18426	1.5708	0	-2.18166
1.48453	0.0002	-2.18418	1.5708	0	-2.18166
1.48724	0.000204	-2.18413	1.5708	0	-2.18166
1.48988	0.000209	-2.18408	1.5708	0	-2.18166
1.49243	0.000213	-2.18403	1.5708	0	-2.18166
1.49368	0.000215	-2.184	1.5708	0	-2.18166
1.49732	0.00022	-2.18392	1.5708	0	-2.18166
1.49965	0.000224	-2.18387	1.5708	0	-2.18166
