-1.39626	0	-2.18166	1.5708	0	-2.18166
-1.34335	-2e-06	-2.18171	1.5708	0	-2.18166
-1.21226	-5.8e-05	-2.18213	1.5708	0	-2.18166
-1.02726	-0.000395	-2.18333	1.5708	0	-2.18166
-0.8193	-0.001312	-2.1854	1.5708	0	-2.18166
-0.603044	-0.002998	-2.1882	1.5708	0	-2.18166
-0.38489	-0.005468	-2.19155	1.5708	0	-2.18166
-0.170114	-0.008552	-2.19514	1.5708	0	-2.18166
0.024441	-0.011712	-2.19844	1.5708	0	-2.18166
0.210244	-0.014807	-2.20141	1.5708	0	-2.18166
0.376591	-0.017381	-2.20374	1.5708	0	-2.18166
0.528477	-0.019317	-2.20542	1.5708	0	-2.18166
0.664492	-0.020491	-2.20641	1.5708	0	-2.18166
0.784262	-0.020906	-2.20678	1.5708	0	-2.18166
0.891207	-0.020641	-2.20661	1.5708	0	-2.18166
0.986063	-0.019794	-2.206	1.5708	0	-2.18166
1.06892	-0.018507	-2.20504	1.5708	0	-2.18166
1.14036	-0.016936	-2.20385	1.5708	0	-2.18166
1.20177	-0.015215	-2.20251	1.5708	0	-2.18166
1.25598	-0.013397	-2.20104	1.5708	0	-2.18166
1.30182	-0.011637	-2.19957	1.5708	0	-2.18166
1.34169	-0.009943	-2.19807	1.5708	0	-2.18166
1.37624	-0.008361	-2.19659	1.5708	0	-2.18166
1.40498	-0.006973	-2.19522	1.5708	0	-2.18166
1.43009	-0.005719	-2.19388	1.5708	0	-2.18166
1.45154	-0.004629	-2.19262	1.5708	0	-2.18166
1.46998	-0.003689	-2.19144	1.5708	0	-2.18166
1.48551	-0.002906	-2.19036	1.5708	0	-2.18166
1.49858	-0.002261	-2.18939	1.5708	0	-2.18166
1.50981	-0.001726	-2.18849	1.5708	0	-2.18166
1.51932	-0.001293	-2.18767	1.5708	0	-2.18166
1.52746	-0.000944	-2.18693	1.5708	0	-2.18166
1.53421	-0.000674	-2.18628	1.5708	0	-2.18166
1.53998	-0.000461	-2.1857	1.5708	0	-2.18166
1.54489	-0.000296	-2.18517	1.5708	0	-2.18166
1.549	-0.000173	-2.18471	1.5708	0	-2.18166
1.55244	-8.3e-05	-2.18431	1.5708	0	-2.18166
1.55536	-1.7e-05	-2.18395	1.5708	0	-2.18166
1.55783	3e-05	-2.18364	1.5708	0	-2.18166
1.55992	6.1e-05	-2.18336	1.5708	0	-2.18166
1.56165	8.1e-05	-2.18313	1.5708	0	-2.18166
1.56313	9.2e-05	-2.18292	1.5708	0	-2.18166
1.56436	9.7e-05	-2.18274	1.5708	0	-2.18166
1.5654	9.7e-05	-2.18258	1.5708	0	-2.18166
1.56628	9.5e-05	-2.18245	1.5708	0	-2.18166
1.567	9e-05	-2.18234	1.5708	0	-2.18166
1.56763	8.4e-05	-2.18223	1.5708	0	-2.18166
1.56814	7.7e-05	-2.18215	1.5708	0	-2.18166
1.56857	7e-05	-2.18208	1.5708	0	-2.18166
1.56893	6.3e-05	-2.18201	1.5708	0	-2.18166
1.56924	5.6e-05	-2.18196	1.5708	0	-2.18166
1.56949	5e-05	-2.18192	1.5708	0	-2.18166
1.5697	4.4e-05	-2.18188	1.5708	0	-2.18166
1.56988	3.9e-05	-2.18184	1.5708	0	-2.18166
1.57003	3.4e-05	-2.18182	1.5708	0	-2.18166
1.57016	2.9e-05	-2.18179	1.5708	0	-2.18166
1.57026	2.6e-05	-2.18177	1.5708	0	-2.18166
1.57035	2.2e-05	-2.18175	1.5708	0	-2.18166
1.57042	1.9e-05	-2.18174	1.5708	0	-2.18166
1.57048	1.6e-05	-2.18173	1.5708	0	-2.18166
1.57054	1.4e-05	-2.18172	1.5708	0	-2.18166
1.57058	1.2e-05	-2.18171	1.5708	0	-2.18166
1.57061	1e-05	-2.1817	1.5708	0	-2.18166
1.57064	9e-06	-2.18169	1.5708	0	-2.18166
1.57067	8e-06	-2.18169	1.5708	0	-2.18166
1.57069	6e-06	-2.18168	1.5708	0	-2.18166
1.57071	5e-06	-2.18168	1.5708	0	-2.18166
1.57072	5e-06	-2.18168	1.5708	0	-2.18166
1.57073	4e-06	-2.18168	1.5708	0	-2.18166
1.57075	3e-06	-2.18167	1.5708	0	-2.18166
1.57075	3e-06	-2.18167	1.5708	0	-2.18166
1.57076	2e-06	-2.18167	1.5708	0	-2.18166
1.57077	2e-06	-2.18167	1.5708	0	-2.18166
1.57077	2e-06	-2.18167	1.5708	0	-2.18166
1.57078	1e-06	-2.18167	1.5708	0	-2.18166
1.57078	1e-06	-2.18167	1.5708	0	-2.18166
1.57078	1e-06	-2.18167	1.5708	0	-2.18166
1.57078	1e-06	-2.18167	1.5708	0	-2.18166
1.57079	1e-06	-2.18166	1.5708	0	-2.18166
1.57079	1e-06	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.57079	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
1.5708	0	-2.18166	1.5708	0	-2.18166
